  0.575935185      0.628621459      0.661529303      0.538128376      0.416907102      0.417848885      0.362362325      0.493628442      0.587725818      0.630686641      0.502172112      0.447397918      0.516561806      0.466636747      0.481605172      0.572106123      0.556135416      0.550367832      0.330599964      0.406531006      0.595761895      0.676355720      0.598999679      0.605876446      0.442607313      0.590454757      0.560280740      0.552895248      0.459394902      0.383564949      0.516411424      0.594617903      0.544868052      0.659953833      0.516417325      0.328293592      0.328818858      0.481240332      0.655617416      0.470713198      0.378547132      0.411284387      0.240175828      0.381769150      0.517736733      0.578113735      0.552468419      0.551658869      0.591144979      0.533915222      0.568325758      0.665921509      0.483108491      0.439387500      0.543746352      0.625441730      0.639124632      0.654059947      0.582801282      0.462521791      0.499352425      0.485454023      0.372107446      0.377406090      0.437090546      0.345133334      0.502868176      0.586436033      0.501537085      0.641440928      0.643102050      0.574605942      0.523879826      0.481306344      0.648591101      0.649967968      0.563441396      0.455158085      0.284336537      0.433592796      0.398327142      0.293334335      0.370888829      0.472553551      0.546425223      0.574891388      0.481367171      0.512330711      0.527176380      0.403066486      0.433371365      0.537296236      0.696864843      0.595538855      0.644355237      0.640002608      0.525729358      0.535030127      0.503440976      0.625121355      0.633233428      0.522203624      0.502263725      0.407731205      0.453445762      0.435316056      0.383448958      0.485851407      0.503335774      0.415892273      0.377189070      0.466502130      0.458309770      0.562901497      0.417547315      0.455387622      0.546216726      0.312274009      0.350682825      0.424718946      0.451652288      0.402932346      0.552221537      0.462246269      0.475497514      0.443409145      0.362768114      0.361848354      0.508802652      0.572523832      0.472050995      0.418190420      0.343667924      0.402430236      0.546426654      0.510142088      0.625058532      0.774977386      0.803335369      0.693018794      0.396945119      0.610076249      0.650079370      0.383678764      0.299921662      0.360874385      0.289220244      0.246851474      0.351699650      0.459384918      0.503763020      0.622691035      0.500989258      0.434782922      0.372399986      0.402226508      0.383049518      0.427199513      0.271813929      0.329410911      0.498646438      0.332379252      0.393751115      0.713770986      0.739056528      0.649910688      0.596411467      0.619542539      0.654534459      0.670853972      0.641911149      0.604985297      0.677108586      0.609649658      0.575166643      0.375150919      0.380018622      0.505214512      0.414124787      0.492323607      0.573906183      0.456271648      0.502148032      0.596835315      0.474544227      0.439687073      0.490425557      0.374573946      0.350841761      0.377301037      0.568750679      0.370004743      0.429734349      0.557821989      0.467898279      0.351270378      0.318199843      0.441491574      0.311194181      0.435789168      0.672079146      0.632020831      0.507904828      0.490703762    
  0.570967615      0.682074726      0.632517636      0.570158601      0.403395444      0.430814147      0.352080673      0.517897666      0.607434809      0.635601521      0.449209213      0.415270269      0.553920388      0.438924462      0.533639491      0.589882791      0.597855210      0.571940958      0.278922677      0.382970244      0.616334140      0.661805630      0.615729153      0.561768830      0.484240264      0.596345305      0.605030537      0.504023850      0.396591067      0.371532112      0.519281149      0.572362840      0.502653956      0.666254520      0.574020684      0.283763111      0.346467614      0.463808656      0.674824774      0.491875827      0.340440571      0.360479683      0.260068595      0.379688889      0.460613787      0.594115436      0.534543753      0.530313253      0.543829918      0.548041999      0.582098305      0.649204373      0.529147625      0.400879264      0.559285522      0.643457174      0.669881046      0.707234621      0.624552190      0.485006094      0.483159512      0.527630448      0.393693179      0.399197161      0.466015637      0.330990583      0.451093227      0.537680984      0.530380607      0.613600791      0.665402591      0.613479376      0.586866975      0.474402398      0.683417201      0.702719867      0.531136811      0.443446577      0.305192888      0.468824983      0.436118215      0.287021011      0.367324442      0.472497463      0.549200952      0.545196474      0.496389478      0.570651770      0.565893531      0.447355062      0.472746313      0.557788074      0.668671191      0.669390559      0.708182454      0.692335606      0.519878805      0.582745314      0.472980440      0.668204963      0.643363118      0.509790361      0.482920587      0.445891798      0.500182271      0.437782496      0.360567600      0.501555562      0.553598106      0.416279227      0.404921353      0.476892352      0.413735390      0.571748495      0.464714885      0.491268218      0.579218090      0.335459024      0.297858506      0.458325595      0.461159110      0.414773762      0.544870555      0.477227628      0.464203387      0.457481921      0.394660056      0.401352108      0.523628771      0.622861624      0.527885318      0.403957784      0.320094109      0.442537904      0.499439985      0.537393868      0.618889570      0.771574795      0.847243905      0.669343770      0.430962265      0.589984655      0.623502076      0.407374412      0.297229886      0.303558350      0.264390588      0.236572951      0.293658018      0.500196576      0.516121686      0.601161778      0.522107422      0.424832314      0.410561740      0.379446566      0.382214695      0.398868680      0.237992913      0.362247944      0.547227740      0.342040211      0.439545244      0.737863660      0.741622567      0.701652110      0.648141146      0.572449625      0.675066292      0.666755259      0.634789050      0.555749178      0.666975558      0.656934500      0.524731576      0.403590679      0.417211980      0.464956999      0.460049868      0.531756282      0.601477623      0.498845637      0.515362561      0.553619385      0.444373906      0.482959211      0.542779803      0.377929509      0.277064115      0.415729523      0.543609917      0.293743432      0.468710840      0.626800239      0.419494420      0.338790834      0.328921795      0.395491272      0.282395810      0.439848602      0.646514773      0.607715487      0.459178686      0.481324553    
  0.638475180      0.642126739      0.638902962      0.547899246      0.506765246      0.462824106      0.413417876      0.584206104      0.555376828      0.408198416      0.450883895      0.518170476      0.371933758      0.437439889      0.611793995      0.567761779      0.657299876      0.566083074      0.363708496      0.541676342      0.423832595      0.457349062      0.365337878      0.319779247      0.408757955      0.592920899      0.494806170      0.444802761      0.510662436      0.345841229      0.447686136      0.465759426      0.605130196      0.645302892      0.501004875      0.332513392      0.296828926      0.356154263      0.604463637      0.534801245      0.290907890      0.349725425      0.351951361      0.400478959      0.489654154      0.493383229      0.442889452      0.556120932      0.521803975      0.466610998      0.607497215      0.651214719      0.439568728      0.396663725      0.356047213      0.396676064      0.570574045      0.620921433      0.458847821      0.511195779      0.553331733      0.559245408      0.578418970      0.496596634      0.275252253      0.307681084      0.313055664      0.440756559      0.541992724      0.750696957      0.772018611      0.646474421      0.508661747      0.590396881      0.746868968      0.693508625      0.650166333      0.386444956      0.411838204      0.631651998      0.477533877      0.521172166      0.586283445      0.497551084      0.366701514      0.451322138      0.517946243      0.610938072      0.537240386      0.397612363      0.427771419      0.445144981      0.588189840      0.635236979      0.635266662      0.677424729      0.619082093      0.442594469      0.597237051      0.740305781      0.645190775      0.594930947      0.485737383      0.379704893      0.421777576      0.349038541      0.406335533      0.592605591      0.534069538      0.499920249      0.356178880      0.313216001      0.475648135      0.605898440      0.552652001      0.461613178      0.480086148      0.308013856      0.338001817      0.492909908      0.362632602      0.447696239      0.676743567      0.523589075      0.548984468      0.552605748      0.585987210      0.608229280      0.397883654      0.534765005      0.666635931      0.447437286      0.397778779      0.540746570      0.554801524      0.478338242      0.529375672      0.674172699      0.782307148      0.619941711      0.389517635      0.505666494      0.622543931      0.613492310      0.434576929      0.387564152      0.294786155      0.195788547      0.377853036      0.593021631      0.582117319      0.588852823      0.521861076      0.416306704      0.452158153      0.305898786      0.521746278      0.499699205      0.304731220      0.433917165      0.449458241      0.467319071      0.625063658      0.742306352      0.703564584      0.617077112      0.653795779      0.691435695      0.656569123      0.716401339      0.602299452      0.447927743      0.601077437      0.737323046      0.490872711      0.306971937      0.553603053      0.597764432      0.488661468      0.526719987      0.580801368      0.672054172      0.454920471      0.400131702      0.406762123      0.395203978      0.456485182      0.359674007      0.374669254      0.602512836      0.560759783      0.377533138      0.465268999      0.665378451      0.522757232      0.333207756      0.413241059      0.470676780      0.412735939      0.600003421      0.579846799      0.604949117      0.469292879      0.491389543    
  0.509778321      0.474200904      0.500930786      0.514141262      0.538860619      0.558426678      0.521625578      0.486230820      0.309715390      0.330326110      0.548393667      0.412485272      0.410166770      0.415626764      0.445997924      0.642309070      0.658123791      0.636458218      0.556604385      0.567296922      0.404275715      0.343502939      0.352110207      0.270170629      0.336996019      0.553920865      0.449853927      0.429515094      0.443371296      0.358730316      0.356485605      0.336556554      0.530094206      0.553176045      0.470663339      0.518558204      0.439744890      0.342858434      0.442687899      0.485890985      0.294748634      0.409981042      0.517068207      0.428527087      0.350695372      0.444058180      0.597087622      0.549794853      0.666960180      0.545753717      0.566775262      0.645553231      0.535975575      0.415294141      0.399679244      0.408519328      0.556256235      0.491375864      0.466136754      0.500317931      0.505406737      0.611820757      0.634498298      0.424256951      0.350652099      0.366165102      0.318397671      0.348805100      0.593506098      0.630864978      0.696217179      0.586876094      0.583220363      0.632241905      0.741427541      0.673044324      0.550919592      0.570909500      0.534669876      0.558077633      0.471245229      0.585357070      0.571466327      0.339236200      0.352503538      0.496230602      0.596067190      0.534141362      0.366684705      0.365481436      0.472520888      0.436954170      0.416172415      0.504250765      0.473783910      0.560356379      0.570906878      0.540673971      0.662591815      0.719776750      0.698778987      0.500169277      0.594596803      0.465708345      0.449728787      0.455546230      0.514468491      0.481967986      0.355078697      0.445690632      0.501168966      0.348348141      0.525077522      0.529764593      0.510748267      0.514473617      0.325542957      0.283063293      0.406104416      0.379534215      0.407349288      0.553251624      0.617771327      0.562785745      0.411083728      0.543851674      0.471349955      0.594287336      0.382969677      0.434265345      0.597739160      0.450379789      0.383315861      0.393956959      0.393171459      0.508860230      0.464386821      0.454766870      0.641177773      0.585661888      0.535459876      0.558843255      0.681525350      0.718750060      0.598076284      0.457152456      0.300437003      0.285800427      0.430263281      0.650135398      0.674227476      0.570483923      0.504831791      0.498039246      0.343423933      0.302254915      0.415193945      0.513689160      0.427596241      0.401918650      0.342738599      0.544437110      0.640303910      0.669182181      0.507138848      0.513959050      0.608721316      0.646462262      0.402856290      0.532802463      0.567013025      0.473877430      0.617575884      0.663102746      0.305885941      0.341693372      0.542717934      0.540783048      0.537730217      0.383812577      0.533070087      0.616832256      0.470842928      0.375039488      0.421572208      0.520881355      0.583555162      0.491009295      0.477780342      0.661766410      0.717546463      0.605205178      0.585473716      0.670938313      0.542537749      0.530630469      0.364364207      0.423401207      0.585853100      0.616407037      0.570096314      0.621497571      0.530163527      0.454146296    
  0.489150465      0.420407325      0.456457436      0.527898192      0.486683637      0.586394429      0.646611452      0.647939503      0.394668221      0.393253535      0.457730204      0.375101388      0.391104400      0.442358166      0.372931182      0.476862967      0.585007250      0.640702844      0.676938891      0.525587499      0.501116812      0.443429679      0.445244074      0.469788373      0.433480412      0.386741221      0.431792408      0.545383453      0.411320031      0.460982352      0.335387498      0.404314578      0.552887559      0.638755143      0.605399966      0.583047986      0.414961338      0.444868445      0.535700321      0.489796817      0.491551876      0.602169514      0.508345783      0.463504493      0.396912456      0.593327403      0.616545618      0.601020813      0.584464729      0.500303149      0.581130624      0.432246804      0.386326849      0.412034631      0.631177723      0.576817036      0.454621792      0.512508750      0.553245127      0.325468063      0.385979682      0.604189336      0.554562688      0.478198975      0.381581604      0.488252938      0.480920225      0.399604321      0.579186797      0.540943205      0.593394578      0.529774189      0.445908397      0.645700157      0.699057996      0.601574540      0.534343839      0.517406702      0.565304220      0.462834805      0.563821733      0.439445078      0.395483762      0.430736482      0.378223151      0.526281834      0.609361470      0.561966896      0.450558037      0.375590950      0.477012396      0.480470389      0.344032943      0.499803841      0.493034333      0.505493402      0.551726818      0.559405923      0.529813170      0.709114313      0.620574653      0.502696276      0.635069847      0.578376651      0.570714831      0.571080506      0.542016149      0.502370238      0.333541691      0.516338348      0.554972768      0.293976188      0.295226604      0.412019104      0.627324820      0.604256392      0.289916009      0.345238864      0.461326838      0.370122731      0.470204979      0.510585546      0.423128188      0.473728657      0.500024199      0.468220860      0.424788088      0.571616352      0.553060293      0.467281640      0.517423987      0.429014832      0.349016428      0.362256825      0.463282526      0.448169589      0.328736871      0.480591536      0.505004823      0.541450977      0.585799932      0.634339809      0.657628894      0.689928830      0.556549191      0.298240125      0.324836701      0.479652286      0.592464030      0.525675416      0.525821388      0.407558411      0.532458544      0.401068002      0.429616213      0.398771822      0.363857388      0.541035116      0.554717183      0.497451246      0.387725681      0.497631520      0.650429130      0.621628821      0.513103366      0.525080502      0.575328648      0.539474845      0.385443091      0.371252209      0.499086738      0.532660246      0.510179222      0.550281942      0.306846052      0.364374071      0.315314382      0.410757244      0.397221088      0.474564046      0.451519817      0.516461909      0.550120056      0.425155401      0.422006965      0.574229360      0.591413856      0.534944713      0.631958008      0.642701149      0.645273209      0.616305053      0.650384963      0.675466180      0.600635588      0.538918972      0.407249600      0.374594003      0.600730300      0.466584027      0.529303432      0.524757147      0.432601959      0.463343233    
  0.458716750      0.462401658      0.607787967      0.569076538      0.665461481      0.561365128      0.644663632      0.673856854      0.445519149      0.505388558      0.396923959      0.302912921      0.426258713      0.492492378      0.322853535      0.408754796      0.461441368      0.455184817      0.439497292      0.382736683      0.433270156      0.415716410      0.594934940      0.607695580      0.575950623      0.452264547      0.653004050      0.556382418      0.465252072      0.435428858      0.380923986      0.495352447      0.543074608      0.586149037      0.591322362      0.385023475      0.401353925      0.484927714      0.551094711      0.622747481      0.668517470      0.566879749      0.445412487      0.362643600      0.522192955      0.505473733      0.510460138      0.467171788      0.353629649      0.453976512      0.422125340      0.287305117      0.226181790      0.392010450      0.610297203      0.494770408      0.530209899      0.405923098      0.500144839      0.338719904      0.360694498      0.517554998      0.436270148      0.400811851      0.462440848      0.558555901      0.457272291      0.446716517      0.488334358      0.617862642      0.533358693      0.317673683      0.423592061      0.576226532      0.562372088      0.485118240      0.577464700      0.554289460      0.613763809      0.599809647      0.461002648      0.473384082      0.342174083      0.487063944      0.560917437      0.526604295      0.614497125      0.491121173      0.568827152      0.546332479      0.480750084      0.464359462      0.334643781      0.355463803      0.519740939      0.471033186      0.353495479      0.499851376      0.652819157      0.743376374      0.578370094      0.571997941      0.568360865      0.554329276      0.514615059      0.485973150      0.524717927      0.291198969      0.375361919      0.709305286      0.621766627      0.352337271      0.384675384      0.550071716      0.802565098      0.663440108      0.407671958      0.445475906      0.382015496      0.412736088      0.633191824      0.572706699      0.528025389      0.531035244      0.530458331      0.464872897      0.447804004      0.509618461      0.506361306      0.468251467      0.538630247      0.459299743      0.468186170      0.457613736      0.449889064      0.309848219      0.368954509      0.465845793      0.443722665      0.343696684      0.445797503      0.473695874      0.495366991      0.523014367      0.477002084      0.412650049      0.435680360      0.558600664      0.496498227      0.461159587      0.369580507      0.471461952      0.400735855      0.447196126      0.716422081      0.612583876      0.435380548      0.443488687      0.470767111      0.521811724      0.365663975      0.403131664      0.711972475      0.654230893      0.546736360      0.536583245      0.606818616      0.560660779      0.507976115      0.412387878      0.523247719      0.348891824      0.373811096      0.427531838      0.361970633      0.352372855      0.324541926      0.255147934      0.340951025      0.466169149      0.488129467      0.582679033      0.445000023      0.409628391      0.498011887      0.564511418      0.591246605      0.484285593      0.544618368      0.447020710      0.523105502      0.532674193      0.660764158      0.741030931      0.640962243      0.558045089      0.460332036      0.488048613      0.575704098      0.353318512      0.503057182      0.477737039      0.430787116      0.442492902    
  0.438605845      0.494532228      0.452094227      0.526341140      0.568335056      0.472162277      0.606060445      0.622098982      0.593681216      0.543416500      0.594353259      0.415890396      0.429352164      0.587646604      0.447894037      0.498125583      0.609789312      0.463852942      0.267818272      0.271005392      0.361440539      0.466725767      0.563205540      0.500302911      0.627748966      0.726567388      0.785198689      0.666098952      0.452082187      0.377510637      0.505619168      0.414439738      0.560088396      0.609677732      0.563091636      0.441058695      0.411845654      0.460279137      0.595036924      0.690462649      0.556841254      0.431716889      0.541493535      0.392044008      0.345671117      0.479123116      0.395370007      0.258132219      0.302414596      0.463099211      0.361834526      0.332654029      0.263004780      0.430453122      0.624323845      0.502623796      0.530082583      0.449454725      0.448822469      0.350431859      0.326111108      0.472143084      0.579384506      0.493840665      0.571504653      0.568077683      0.521444142      0.485366881      0.427734375      0.510173559      0.455390811      0.423011184      0.594464183      0.732058883      0.616940439      0.499824047      0.463058412      0.573451042      0.522444665      0.694654286      0.607501507      0.391341984      0.394352317      0.569419742      0.554142356      0.519591391      0.603911161      0.629911363      0.506698430      0.649038494      0.550366402      0.420061618      0.415566802      0.414612353      0.483225197      0.604187310      0.443240106      0.449461460      0.523037195      0.659706533      0.607873499      0.715708137      0.666264057      0.450289249      0.407786518      0.388019651      0.385224193      0.277872145      0.458559453      0.704474926      0.658374608      0.488335937      0.587831020      0.715139627      0.804285407      0.695892334      0.591384768      0.560475528      0.385287941      0.492953718      0.653617382      0.601242542      0.620029092      0.356066346      0.338241518      0.409830451      0.413120151      0.404200971      0.429585338      0.511201084      0.430997223      0.313693792      0.386017919      0.373536915      0.477590621      0.329436809      0.455577999      0.505885601      0.421482921      0.440811336      0.496186852      0.538449466      0.563362300      0.554100454      0.679853559      0.557169974      0.389380008      0.402544469      0.433499068      0.460227013      0.359754235      0.597867906      0.604272783      0.608105838      0.810139775      0.764101386      0.575058043      0.346127331      0.313481688      0.469057500      0.369692802      0.410706490      0.604164839      0.620583475      0.466813147      0.349037468      0.405255914      0.604233205      0.634776473      0.558860064      0.529001772      0.492664576      0.318936676      0.427532047      0.411055595      0.479338586      0.510196567      0.273320258      0.321293741      0.509165764      0.577584267      0.531625152      0.336224824      0.504577637      0.536000490      0.680202484      0.502292156      0.356631100      0.372456789      0.524031878      0.525964081      0.573123217      0.669297814      0.775565863      0.705575466      0.546506047      0.452067137      0.649438739      0.489757478      0.416189492      0.534409285      0.495241046      0.397628307      0.402021855    
  0.619814515      0.621923447      0.420733392      0.412586898      0.323828995      0.517346859      0.672219813      0.606329322      0.634314477      0.514658570      0.546813846      0.483045340      0.407130480      0.593577623      0.584150374      0.602120101      0.623381674      0.467130780      0.362934202      0.359134227      0.392154843      0.621244073      0.608804166      0.546660304      0.719136596      0.821138859      0.802979112      0.719747186      0.573917747      0.453376293      0.371763289      0.463494122      0.504037559      0.661416888      0.619017839      0.508129358      0.506193817      0.603708625      0.614643633      0.514592350      0.448396146      0.491403669      0.474124134      0.356556445      0.353955835      0.389838398      0.437487423      0.393983781      0.431202799      0.432074457      0.320708334      0.309388071      0.310995221      0.374007910      0.625633180      0.516044140      0.384019703      0.537176132      0.463405728      0.345247239      0.390275925      0.573311687      0.640546024      0.468925506      0.427691400      0.382978261      0.400300086      0.595203757      0.598649561      0.610069275      0.627011597      0.670349121      0.805539608      0.789073229      0.608370781      0.519450426      0.611356914      0.485282540      0.484906524      0.671018720      0.615725279      0.515035450      0.392888814      0.586579978      0.449123055      0.495203435      0.499711424      0.560366154      0.596098065      0.687937379      0.664465427      0.650609016      0.610072672      0.399575621      0.444310009      0.588523865      0.637441635      0.390158951      0.334592521      0.477046907      0.660430551      0.640233934      0.591923952      0.386307865      0.357925057      0.330452532      0.310764849      0.343986958      0.406028152      0.594568789      0.587813199      0.565360248      0.537435651      0.557225168      0.630306721      0.624367833      0.630501151      0.540835202      0.345692337      0.526566625      0.569799244      0.559294462      0.523870826      0.355909675      0.285996675      0.270143688      0.434281111      0.439864814      0.509494066      0.659179449      0.489804685      0.308322459      0.299148262      0.364876598      0.370273888      0.346271604      0.423169225      0.414326370      0.409543931      0.570764422      0.607175648      0.520099759      0.570212662      0.693819344      0.714162290      0.573246837      0.487453073      0.594105124      0.629631221      0.525025785      0.386254251      0.553448319      0.633275986      0.718674064      0.849823654      0.766384959      0.539619386      0.322508395      0.339410692      0.580849707      0.559499145      0.421274394      0.376265228      0.428664207      0.420704544      0.405405104      0.353757709      0.434185356      0.593120158      0.568650663      0.462607354      0.498992920      0.364118546      0.627638459      0.638692796      0.609846592      0.525856376      0.304102004      0.374411494      0.561401486      0.548727214      0.471476138      0.384890020      0.451402783      0.476291895      0.565999627      0.290102959      0.413564891      0.569660246      0.507164717      0.512171507      0.519324064      0.579970002      0.753772974      0.737472773      0.494054973      0.516839206      0.588966429      0.376263618      0.455642253      0.291298389      0.428608119      0.466595471      0.472697318    
  0.741763651      0.734491825      0.640998006      0.453928351      0.340058953      0.440853506      0.657791018      0.748649180      0.662837505      0.509401560      0.464075089      0.368330359      0.389942735      0.497051865      0.493290305      0.426953435      0.572728276      0.484872341      0.374620020      0.546427548      0.536821961      0.481153518      0.513945222      0.441844940      0.575212419      0.665978014      0.700311601      0.708681405      0.581610203      0.507966995      0.470290065      0.553437948      0.490614057      0.526547313      0.575288653      0.585253000      0.605241895      0.442497224      0.506066680      0.402669400      0.388495922      0.482122719      0.482697904      0.399817288      0.503319502      0.389729142      0.391863644      0.649718940      0.631396413      0.539427578      0.363785148      0.359747857      0.300503403      0.434412837      0.517236948      0.428776562      0.421704024      0.317929149      0.305160046      0.410928786      0.432735264      0.572296858      0.525645614      0.562983930      0.638906240      0.566113889      0.540105581      0.584437668      0.488065094      0.429418385      0.610218644      0.727695465      0.714364946      0.657072425      0.572156072      0.456013352      0.557334542      0.530933261      0.506768346      0.567839682      0.648508132      0.508307517      0.421361923      0.569380283      0.555589080      0.501877666      0.598875642      0.510047019      0.560355127      0.632483840      0.559738398      0.690853059      0.470800757      0.337434053      0.517451882      0.502515495      0.582270563      0.521679759      0.321064055      0.412130296      0.659548700      0.637308955      0.485463917      0.313663453      0.417923421      0.486348629      0.393322825      0.463465035      0.462377429      0.466035664      0.522022486      0.477577716      0.533113241      0.418428540      0.329630613      0.467693061      0.616120636      0.508300781      0.466869175      0.596410334      0.489026964      0.442182004      0.416513383      0.514129758      0.287119240      0.296987295      0.300009787      0.368564278      0.625755668      0.673737347      0.555491924      0.395804524      0.305560589      0.367772937      0.369026512      0.349789649      0.314299554      0.441164553      0.546656430      0.510891676      0.479096115      0.388788044      0.470248640      0.561605334      0.537103772      0.560826719      0.596805096      0.640245140      0.630492747      0.508026242      0.406996012      0.581751943      0.525407076      0.593061745      0.709231138      0.687871873      0.615380883      0.476002216      0.460711896      0.695327044      0.600139022      0.501333773      0.434130192      0.604053974      0.686947703      0.576629221      0.472281069      0.424311012      0.521314859      0.494390845      0.439686954      0.474820733      0.465993911      0.608585835      0.638185024      0.688482165      0.623769104      0.487484813      0.452162325      0.490160584      0.426756948      0.357533574      0.470990598      0.472452939      0.573181152      0.456280649      0.389191002      0.556296170      0.557839215      0.517270744      0.466788650      0.436060131      0.534362972      0.653710902      0.596589744      0.527893901      0.594667792      0.544907153      0.410037279      0.355387449      0.290820420      0.433459878      0.617665410      0.588286161    
  0.665535927      0.700951338      0.642791271      0.414919645      0.364849448      0.439669669      0.598581791      0.671834350      0.553607881      0.363707155      0.416942716      0.358595192      0.315077811      0.475816458      0.400250047      0.421753019      0.573558450      0.354676157      0.450543463      0.511588573      0.421245664      0.380732656      0.455868721      0.426539063      0.346440673      0.462221503      0.592183053      0.698764145      0.595337987      0.651923597      0.601677895      0.508463085      0.438735664      0.496027946      0.684864998      0.755739450      0.644036174      0.439461052      0.357786894      0.376549840      0.537679911      0.584638357      0.540141344      0.405381560      0.523007631      0.467882097      0.492402732      0.672547162      0.609571815      0.518891692      0.433574677      0.467543781      0.517978668      0.546022296      0.333718896      0.424848378      0.433979005      0.326428592      0.240082785      0.286677271      0.562542558      0.474297941      0.444585413      0.656458318      0.672967434      0.629258335      0.617872894      0.461103559      0.424467117      0.452239603      0.507622480      0.632367492      0.516858399      0.486061096      0.468323261      0.498730063      0.302858353      0.375170082      0.515392900      0.390340954      0.515294909      0.597121954      0.582819521      0.703372598      0.711818933      0.634243667      0.527113616      0.476540357      0.494157374      0.601694465      0.539349258      0.640772700      0.321977526      0.327661902      0.463345766      0.548372865      0.482488543      0.464896262      0.357059419      0.541627944      0.640995741      0.587509751      0.344040722      0.279184163      0.445282429      0.514380217      0.508165181      0.637265444      0.593984306      0.507254541      0.372540951      0.355571568      0.282055587      0.211417645      0.312130928      0.431396872      0.453238338      0.426351726      0.547383487      0.471228689      0.444293946      0.407109618      0.415609986      0.562867165      0.446462363      0.297170699      0.226294547      0.368238926      0.498742193      0.599107087      0.648759842      0.486120820      0.372785628      0.480718613      0.456227899      0.360243440      0.344954431      0.431153476      0.449854255      0.510225534      0.335478783      0.402437687      0.580528378      0.456218183      0.499671787      0.553283751      0.503712893      0.588042974      0.717474937      0.574913979      0.446878254      0.586774945      0.518621147      0.399319291      0.501976550      0.683959365      0.609709680      0.419350326      0.484676600      0.635453820      0.588749588      0.640628576      0.542411804      0.678853154      0.712236881      0.593595028      0.470690668      0.364744604      0.610878110      0.461415231      0.416317731      0.544211090      0.477658749      0.552522063      0.629489779      0.553431630      0.536093175      0.542864501      0.511394143      0.280210018      0.350949943      0.466895580      0.484847605      0.464490503      0.537906349      0.472724617      0.529852629      0.562959969      0.458223015      0.340607941      0.488301158      0.588563561      0.600746632      0.606769860      0.536214411      0.633058965      0.679919183      0.622749984      0.537269711      0.432824790      0.425884485      0.671572626      0.617507935      0.611364365    
